0.001042753,1.114851485,650,10,97,3
0.076120959,0.932673267,650,10,97,3
0.133472367,0.817821782,650,10,97,3
0.192909281,0.718811881,650,10,97,3
0.253388947,0.641584158,650,10,97,3
0.31282586,0.566336634,650,10,97,3
0.357664234,0.516831683,650,10,97,3
0.001042753,1.112871287,700,10,97,3
0.075078206,0.988118812,700,10,97,3
0.133472367,0.908910891,700,10,97,3
0.191866528,0.835643564,700,10,97,3
0.252346194,0.768316832,700,10,97,3
0.311783107,0.706930693,700,10,97,3
0.371220021,0.651485149,700,10,97,3
0.430656934,0.601980198,700,10,97,3
0.490093848,0.556435644,700,10,97,3
0.534932221,0.516831683,700,10,97,3
0,1.099009901,750,10,97,3
0.074035454,1,750,10,97,3
0.133472367,0.940594059,750,10,97,3
0.192909281,0.885148515,750,10,97,3
0.253388947,0.835643564,750,10,97,3
0.31282586,0.786138614,750,10,97,3
0.371220021,0.740594059,750,10,97,3
0.431699687,0.695049505,750,10,97,3
0.490093848,0.653465347,750,10,97,3
0.549530761,0.613861386,750,10,97,3
0.607924922,0.576237624,750,10,97,3
0.668404588,0.530693069,750,10,97,3
0.712200209,0.493069307,750,10,97,3
0,1.089108911,800,10,97,3
0.075078206,1.013861386,800,10,97,3
0.133472367,0.966336634,800,10,97,3
0.192909281,0.924752475,800,10,97,3
0.252346194,0.879207921,800,10,97,3
0.310740355,0.837623762,800,10,97,3
0.371220021,0.796039604,800,10,97,3
0.430656934,0.756435644,800,10,97,3
0.489051095,0.722772277,800,10,97,3
0.548488008,0.687128713,800,10,97,3
0.608967675,0.651485149,800,10,97,3
0.668404588,0.60990099,800,10,97,3
0.726798749,0.568316832,800,10,97,3
0.775808133,0.524752475,800,10,97,3
0,1.081188119,850,10,97,3
0.076120959,1.013861386,850,10,97,3
0.13451512,0.97029703,850,10,97,3
0.192909281,0.932673267,850,10,97,3
0.253388947,0.897029703,850,10,97,3
0.31282586,0.863366337,850,10,97,3
0.372262774,0.82970297,850,10,97,3
0.43274244,0.798019802,850,10,97,3
0.491136601,0.762376238,850,10,97,3
0.550573514,0.728712871,850,10,97,3
0.608967675,0.697029703,850,10,97,3
0.669447341,0.663366337,850,10,97,3
0.728884254,0.627722772,850,10,97,3
0.787278415,0.586138614,850,10,97,3
0.839416058,0.532673267,850,10,97,3
